drive,azz,delta_theta,theta_value,slice_type
-5,-5,0.1096696862,0.7,ax
-5,-4.95,0.1306495631,0.7,ax
-5,-4.9,0.1656928841,0.7,ax
-5,-4.85,0.2337480019,0.7,ax
-5,-4.8,0.4158598864,0.7,ax
-5,-4.75,2.257840337,0.7,ax
-5,-4.7,0.635295873,0.7,ax
-5,-4.65,0.2770130776,0.7,ax
-5,-4.6,0.1776932798,0.7,ax
-5,-4.55,0.131712713,0.7,ax
-5,-4.5,0.1055607434,0.7,ax
-5,-4.45,0.08891965664,0.7,ax
-5,-4.4,0.07755847497,0.7,ax
-5,-4.35,0.06942160799,0.7,ax
-5,-4.3,0.06339084042,0.7,ax
-5,-4.25,0.0588069202,0.7,ax
-5,-4.2,0.05525744657,0.7,ax
-5,-4.15,0.05247285124,0.7,ax
-5,-4.1,0.05027135754,0.7,ax
-5,-4.05,0.04852818177,0.7,ax
-5,-4,0.04715771174,0.7,ax
-5,-3.95,0.04610323595,0.7,ax
-5,-3.9,0.04533159607,0.7,ax
-5,-3.85,0.04483168084,0.7,ax
-5,-3.8,0.04461677939,0.7,ax
-5,-3.75,0.04473195461,0.7,ax
-5,-3.7,0.04526927344,0.7,ax
-5,-3.65,0.0463967233,0.7,ax
-5,-3.6,0.0484125673,0.7,ax
-5,-3.55,0.05184971694,0.7,ax
-5,-3.5,0.05768623269,0.7,ax
-5,-3.45,0.06781086655,0.7,ax
-5,-3.4,0.08622893651,0.7,ax
-5,-3.35,0.1230430758,0.7,ax
-5,-3.3,0.2137034604,0.7,ax
-5,-3.25,0.6412971539,0.7,ax
-5,-3.2,0.9454971655,0.7,ax
-5,-3.15,0.3196370093,0.7,ax
-5,-3.1,0.2131033069,0.7,ax
-5,-3.05,0.1717674387,0.7,ax
-5,-3,0.1516975348,0.7,ax
-5,-2.95,0.141441582,0.7,ax
-5,-2.9,0.1367902411,0.7,ax
-5,-2.85,0.135931643,0.7,ax
-5,-2.8,0.1380706789,0.7,ax
-5,-2.75,0.1429496721,0.7,ax
-5,-2.7,0.1506797409,0.7,ax
-5,-2.65,0.1617176563,0.7,ax
-5,-2.6,0.1769533173,0.7,ax
-5,-2.55,0.1979456201,0.7,ax
-5,-2.5,0.2274476086,0.7,ax
-5,-2.45,0.2706253969,0.7,ax
-5,-2.4,0.3382569565,0.7,ax
-5,-2.35,0.4569724717,0.7,ax
-5,-2.3,0.7149855623,0.7,ax
-5,-2.25,1.682700786,0.7,ax
-5,-2.2,4.582878723,0.7,ax
-5,-2.15,0.9682648654,0.7,ax
-5,-2.1,0.5423459358,0.7,ax
-5,-2.05,0.3778896753,0.7,ax
-5,-2,0.2910857241,0.7,ax
-5,-1.95,0.2376954381,0.7,ax
-5,-1.9,0.2017147989,0.7,ax
-5,-1.85,0.1759501541,0.7,ax
-5,-1.8,0.1566900077,0.7,ax
-5,-1.75,0.1418262933,0.7,ax
-5,-1.7,0.1300735038,0.7,ax
-5,-1.65,0.1206036492,0.7,ax
-5,-1.6,0.1128597708,0.7,ax
-5,-1.55,0.1064538032,0.7,ax
-5,-1.5,0.1011073991,0.7,ax
-5,-1.45,0.0966160184,0.7,ax
-5,-1.4,0.09282626941,0.7,ax
-5,-1.35,0.08962112886,0.7,ax
-5,-1.3,0.08691002169,0.7,ax
-5,-1.25,0.08462199471,0.7,ax
-5,-1.2,0.08270091513,0.7,ax
-5,-1.15,0.08110202795,0.7,ax
-5,-1.1,0.07978944549,0.7,ax
-5,-1.05,0.07873428854,0.7,ax
-5,-1,0.0779132928,0.7,ax
-5,-0.95,0.07730775156,0.7,ax
-5,-0.9,0.07690270738,0.7,ax
-5,-0.85,0.07668632896,0.7,ax
-5,-0.8,0.07664943059,0.7,ax
-5,-0.75,0.07678510082,0.7,ax
-5,-0.7,0.07708841857,0.7,ax
-5,-0.65,0.07755623934,0.7,ax
-5,-0.6,0.07818704001,0.7,ax
-5,-0.55,0.07898081367,0.7,ax
-5,-0.5,0.07993900856,0.7,ax
-5,-0.45,0.08106450764,0.7,ax
-5,-0.4,0.0823616466,0.7,ax
-5,-0.35,0.08383626975,0.7,ax
-5,-0.3,0.08549582497,0.7,ax
-5,-0.25,0.08734949917,0.7,ax
-5,-0.2,0.08940839834,0.7,ax
-5,-0.15,0.09168577678,0.7,ax
-5,-0.1,0.09419732195,0.7,ax
-5,-0.05,0.0969615039,0.7,ax
